date,hour,wind,solar,thermal
2018-08-07,22,2808,0,16377
2018-08-07,23,2546,0,13589
2018-08-08,0,2322,0,11948
2018-08-08,1,2104,0,10873
2018-08-08,2,1926,0,11260
2018-08-08,3,1463,0,10115
2018-08-08,4,1114,0,10626
2018-08-08,5,990,0,11269
2018-08-08,6,951,364,11833
2018-08-08,7,863,3093,11184
2018-08-08,8,643,6423,10781
2018-08-08,9,435,8169,11448
2018-08-08,10,441,9042,12711
2018-08-08,11,453,9427,14070
2018-08-08,12,441,9524,15298
2018-08-08,13,648,9505,16121
2018-08-08,14,910,9159,18083
2018-08-08,15,1076,8319,20050
2018-08-08,16,1456,7279,22021
2018-08-08,17,2013,5796,22601
2018-08-08,18,2365,2667,23288
2018-08-08,19,2665,316,23152
2018-08-08,20,3165,0,20925
2018-08-08,21,3299,0,18306
2018-08-08,22,3021,0,16069
2018-08-08,23,2895,0,14069
2018-08-09,0,2619,0,12766
2018-08-09,1,2354,0,12207
2018-08-09,2,2435,0,12412
2018-08-09,3,2187,0,11166
2018-08-09,4,1708,0,11646
2018-08-09,5,1006,0,12169
2018-08-09,6,729,243,12260
2018-08-09,7,478,2311,12154
2018-08-09,8,272,5097,12276
2018-08-09,9,159,7098,12744
2018-08-09,10,176,8175,13747
2018-08-09,11,235,8378,15329
2018-08-09,12,283,8559,16772
2018-08-09,13,290,8513,19030
2018-08-09,14,315,8421,20968
2018-08-09,15,374,7885,22522
2018-08-09,16,624,6768,23521
2018-08-09,17,1434,4820,23788
2018-08-09,18,1432,2008,24323
2018-08-09,19,1667,210,23977
2018-08-09,20,2139,0,22493
2018-08-09,21,2079,0,20006
2018-08-09,22,2268,0,17358
2018-08-09,23,2385,0,14715
2018-08-10,0,2615,0,12521
2018-08-10,1,2406,0,10609
2018-08-10,2,2098,0,10544
2018-08-10,3,2432,0,8897
2018-08-10,4,2261,0,8540
2018-08-10,5,2133,0,9022
2018-08-10,6,1780,222,9664
2018-08-10,7,1533,2359,9782
2018-08-10,8,1331,5043,10002
2018-08-10,9,946,6245,10987
2018-08-10,10,603,7481,11586
2018-08-10,11,743,8214,12477
2018-08-10,12,918,8893,13299
2018-08-10,13,1389,8859,14223
2018-08-10,14,2163,8899,14840
2018-08-10,15,2636,8500,15376
2018-08-10,16,3159,7327,16011
2018-08-10,17,3654,5345,16899
2018-08-10,18,3895,2356,17714
2018-08-10,19,3896,357,17690
2018-08-10,20,3898,0,16566
2018-08-10,21,3758,0,14287
2018-08-10,22,3715,0,12719
2018-08-10,23,3741,0,10274
2018-08-11,0,3656,0,8570
2018-08-11,1,3625,0,7475
2018-08-11,2,3561,0,7770
2018-08-11,3,3505,0,6419
2018-08-11,4,3347,0,6430
2018-08-11,5,3214,0,6165
2018-08-11,6,3059,195,6436
2018-08-11,7,2849,1892,6412
2018-08-11,8,2566,4455,6057
2018-08-11,9,2272,6527,5841
2018-08-11,10,1894,7544,6278
2018-08-11,11,1596,8132,7076
2018-08-11,12,1664,8844,8441
2018-08-11,13,1829,9066,9607
2018-08-11,14,2073,8964,10865
2018-08-11,15,2669,8408,11811
2018-08-11,16,3390,7597,12455
2018-08-11,17,3778,5688,13420
2018-08-11,18,4104,2411,14631
2018-08-11,19,4050,199,15022
2018-08-11,20,3832,0,14522
2018-08-11,21,3686,0,13317
2018-08-11,22,3614,0,11582
2018-08-11,23,3484,0,10011
2018-08-12,0,3315,0,8869
2018-08-12,1,2939,0,7812
2018-08-12,2,2343,0,8068
2018-08-12,3,1883,0,6979
2018-08-12,4,1858,0,6854
2018-08-12,5,1522,0,6868
2018-08-12,6,1396,274,6860
2018-08-12,7,1207,2545,6719
2018-08-12,8,788,5502,6684
2018-08-12,9,560,7119,6779
2018-08-12,10,511,8361,7210
2018-08-12,11,486,8829,7973
2018-08-12,12,474,9154,8494
2018-08-12,13,689,9123,9363
2018-08-12,14,1078,9081,11069
2018-08-12,15,1583,8101,12296
2018-08-12,16,2277,7559,12760
2018-08-12,17,2788,5797,13370
2018-08-12,18,2969,2501,14947
2018-08-12,19,2902,219,15167
2018-08-12,20,3351,0,14253
2018-08-12,21,3519,0,12754
2018-08-12,22,3242,0,11644
2018-08-12,23,3131,0,10132
2018-08-13,0,3032,0,8887
2018-08-13,1,2637,0,8255
2018-08-13,2,2423,0,8829
2018-08-13,3,2286,0,7748
2018-08-13,4,2206,0,7566
2018-08-13,5,1980,0,8359
2018-08-13,6,2000,283,8779
2018-08-13,7,1984,2994,8712
2018-08-13,8,2008,6374,8151
2018-08-13,9,1833,8159,8218
2018-08-13,10,1538,9105,8613
2018-08-13,11,1438,9302,9828
2018-08-13,12,1526,9078,11222
2018-08-13,13,1673,9176,11536
2018-08-13,14,1930,8975,12533
2018-08-13,15,2341,8827,13345
2018-08-13,16,2823,8078,14242
2018-08-13,17,3333,6168,15252
2018-08-13,18,3463,2702,16464
2018-08-13,19,3670,269,16658
2018-08-13,20,3949,0,15528
2018-08-13,21,3837,0,13976
2018-08-13,22,3734,0,12390
2018-08-13,23,3763,0,10142
2018-08-14,0,3713,0,8874
2018-08-14,1,3387,0,8685
2018-08-14,2,3186,0,9480
2018-08-14,3,2980,0,8319
2018-08-14,4,2540,0,8748
2018-08-14,5,2374,0,8997
2018-08-14,6,2179,325,9566
2018-08-14,7,1985,3097,9024
2018-08-14,8,1713,6629,8308
2018-08-14,9,1415,8333,8864
2018-08-14,10,1238,9126,9329
2018-08-14,11,1058,9492,10416
2018-08-14,12,1001,9424,11728
2018-08-14,13,1052,9296,13160
2018-08-14,14,1326,9069,13997
2018-08-14,15,1704,8646,14722
2018-08-14,16,2309,7934,14707
2018-08-14,17,2825,6323,15359
2018-08-14,18,3416,2799,16622
2018-08-14,19,3575,249,16965
2018-08-14,20,3665,0,15473
2018-08-14,21,3516,0,14442
2018-08-14,22,3275,0,12763
2018-08-14,23,3126,0,11057
2018-08-15,0,3367,0,9853
2018-08-15,1,3139,0,9376
2018-08-15,2,2868,0,10065
2018-08-15,3,2363,0,9054
2018-08-15,4,2108,0,9415
2018-08-15,5,2007,0,9652
2018-08-15,6,1707,235,10276
2018-08-15,7,1422,2853,9592
2018-08-15,8,1316,6225,9025
2018-08-15,9,1108,8013,9252
2018-08-15,10,989,8807,9745
2018-08-15,11,999,9202,10478
2018-08-15,12,1171,9439,11044
2018-08-15,13,1241,8855,12322
2018-08-15,14,1395,8453,13249
2018-08-15,15,1686,7552,14498
2018-08-15,16,2197,6816,14916
2018-08-15,17,2517,5698,15234
2018-08-15,18,2872,2623,15592
2018-08-15,19,3275,258,15751
2018-08-15,20,3484,0,15173
2018-08-15,21,2977,0,14501
2018-08-15,22,2489,0,13305
2018-08-15,23,2444,0,11654
2018-08-16,0,2509,0,10323
2018-08-16,1,2426,0,10004
2018-08-16,2,2447,0,10705
2018-08-16,3,2190,0,9400
2018-08-16,4,1700,0,9702
2018-08-16,5,1265,0,10363
2018-08-16,6,971,308,10861
2018-08-16,7,970,3076,9943
2018-08-16,8,859,6593,8914
2018-08-16,9,752,8306,9358
2018-08-16,10,619,9101,10148
2018-08-16,11,547,9484,11280
2018-08-16,12,500,8861,12271
2018-08-16,13,435,8751,13482
2018-08-16,14,645,8390,14786
2018-08-16,15,1317,7415,15708
2018-08-16,16,1957,6473,16436
2018-08-16,17,2399,4979,16401
2018-08-16,18,2641,2113,16408
2018-08-16,19,2315,113,16717
2018-08-16,20,2155,0,16643
2018-08-16,21,2619,0,15064
2018-08-16,22,2897,0,12739
2018-08-16,23,2746,0,11159
2018-08-17,0,2442,0,9644
2018-08-17,1,2397,0,9265
2018-08-17,2,2427,0,10112
2018-08-17,3,2406,0,9005
2018-08-17,4,2336,0,8894
2018-08-17,5,2074,0,9203
2018-08-17,6,1732,279,9698
2018-08-17,7,1111,3085,9668
2018-08-17,8,682,6749,9312
2018-08-17,9,383,8499,9779
2018-08-17,10,206,9260,10292
2018-08-17,11,105,9463,11341
2018-08-17,12,116,9416,12413
2018-08-17,13,264,9334,13170
2018-08-17,14,601,9363,14723
2018-08-17,15,1314,8872,15322
2018-08-17,16,1799,8203,15858
2018-08-17,17,2339,6256,16669
2018-08-17,18,3036,2683,16995
2018-08-17,19,3335,193,17216
2018-08-17,20,3370,0,16401
2018-08-17,21,3598,0,14602
2018-08-17,22,3766,0,12718
2018-08-17,23,3845,0,10754
2018-08-18,0,3796,0,9414
2018-08-18,1,3752,0,8854
2018-08-18,2,3794,0,9404
2018-08-18,3,3583,0,8068
2018-08-18,4,3201,0,8144
2018-08-18,5,2779,0,8462
2018-08-18,6,2416,273,8731
2018-08-18,7,2074,3175,7768
2018-08-18,8,1678,6909,6695
2018-08-18,9,1613,8534,6695
2018-08-18,10,1388,9160,7063
2018-08-18,11,1197,9562,8134
2018-08-18,12,1291,9305,9567
2018-08-18,13,1740,9589,10344
2018-08-18,14,2209,9473,11614
2018-08-18,15,2745,9075,12468
2018-08-18,16,3314,8211,13243
2018-08-18,17,3647,6301,14199
2018-08-18,18,3698,2653,15686
2018-08-18,19,3725,173,16457
2018-08-18,20,3701,0,15444
2018-08-18,21,3888,0,14077
2018-08-18,22,3903,0,12634
2018-08-18,23,3836,0,10687
2018-08-19,0,3977,0,9948
2018-08-19,1,4035,0,9125
2018-08-19,2,3916,0,9575
2018-08-19,3,3741,0,8222
2018-08-19,4,3445,0,8171
2018-08-19,5,3189,0,8066
2018-08-19,6,2852,267,7626
2018-08-19,7,2614,3147,6428
2018-08-19,8,2183,6875,5993
2018-08-19,9,1665,8567,6178
2018-08-19,10,1180,9259,6833
2018-08-19,11,970,9572,7906
2018-08-19,12,920,9641,9352
2018-08-19,13,1071,9567,10565
2018-08-19,14,1389,9314,12084
2018-08-19,15,1853,8915,13753
2018-08-19,16,2441,8155,14887
2018-08-19,17,2772,6307,16199
2018-08-19,18,3045,2578,17622
2018-08-19,19,3348,137,18014
2018-08-19,20,3699,0,16617
2018-08-19,21,3682,0,14630
2018-08-19,22,3542,0,12628
2018-08-19,23,3624,0,11008
2018-08-20,0,3527,0,9493
2018-08-20,1,3186,0,8701
2018-08-20,2,3044,0,9329
2018-08-20,3,2644,0,8564
2018-08-20,4,2373,0,8796
2018-08-20,5,2170,0,9410
2018-08-20,6,1897,255,9627
2018-08-20,7,1659,3143,9107
2018-08-20,8,1352,6924,8407
2018-08-20,9,1188,8547,8685
2018-08-20,10,1032,9234,9335
2018-08-20,11,880,9416,10269
2018-08-20,12,913,9506,11430
2018-08-20,13,1228,9415,12957
2018-08-20,14,1441,9118,13993
2018-08-20,15,1821,8591,15080
2018-08-20,16,2328,6863,16090
2018-08-20,17,2644,4776,16777
2018-08-20,18,2917,1849,17598
2018-08-20,19,3187,100,17292
2018-08-20,20,3226,0,16469
2018-08-20,21,3053,0,14863
2018-08-20,22,3071,0,12941
2018-08-20,23,3228,0,10804
2018-08-21,0,2844,0,8852
2018-08-21,1,2422,0,8382
2018-08-21,2,2309,0,9200
2018-08-21,3,2111,0,8077
2018-08-21,4,2017,0,7862
2018-08-21,5,1984,0,8206
2018-08-21,6,1944,185,9068
2018-08-21,7,1888,2792,8591
2018-08-21,8,1790,6565,7802
2018-08-21,9,1647,8259,8048
2018-08-21,10,1506,8588,8639
2018-08-21,11,1519,8774,8743
2018-08-21,12,1677,9446,8510
2018-08-21,13,1879,9197,9687
2018-08-21,14,2208,9186,11025
2018-08-21,15,2546,8921,12052
2018-08-21,16,2747,7581,12734
2018-08-21,17,2937,5663,14163
2018-08-21,18,3134,2284,15745
2018-08-21,19,3125,168,16257
2018-08-21,20,2928,19,15664
2018-08-21,21,2637,13,14305
2018-08-21,22,2599,0,12106
2018-08-21,23,2649,0,9937
2018-08-22,0,2674,0,8922
2018-08-22,1,2427,0,8685
2018-08-22,2,2161,0,9377
2018-08-22,3,1842,0,8291
2018-08-22,4,1692,0,8431
2018-08-22,5,1492,0,9049
2018-08-22,6,1193,218,9373
2018-08-22,7,1002,2967,8912
2018-08-22,8,877,6729,7848
2018-08-22,9,771,8428,8206
2018-08-22,10,668,9236,8646
2018-08-22,11,659,9405,9542
2018-08-22,12,726,9261,10231
2018-08-22,13,1125,8989,11018
2018-08-22,14,1520,8895,11985
2018-08-22,15,1928,8758,12763
2018-08-22,16,2158,7909,13164
2018-08-22,17,2350,5949,14084
2018-08-22,18,2692,2337,14745
2018-08-22,19,2968,120,15054
2018-08-22,20,3141,0,14251
2018-08-22,21,3368,0,12860
2018-08-22,22,3252,0,10785
2018-08-22,23,3171,0,9959
2018-08-23,0,3223,0,7870
2018-08-23,1,3199,0,6992
2018-08-23,2,3105,0,6766
2018-08-23,3,2696,0,5743
2018-08-23,4,2400,0,6165
2018-08-23,5,2433,0,6346
2018-08-23,6,2143,199,7586
2018-08-23,7,1792,2871,7052
2018-08-23,8,1546,6666,5736
2018-08-23,9,1219,8599,5541
2018-08-23,10,1154,9390,6271
2018-08-23,11,1265,9742,6597
2018-08-23,12,1438,9728,7439
2018-08-23,13,1712,9690,7898
2018-08-23,14,2052,9597,9297
2018-08-23,15,2433,9172,10296
2018-08-23,16,2894,8264,10638
2018-08-23,17,3380,6265,11873
2018-08-23,18,3711,2380,12340
2018-08-23,19,3860,115,12678
2018-08-23,20,3763,0,12599
2018-08-23,21,3915,0,11078
2018-08-23,22,4045,0,9532
2018-08-23,23,3885,0,7790
2018-08-24,0,3703,0,6292
2018-08-24,1,3401,0,5479
2018-08-24,2,3424,0,6153
2018-08-24,3,3502,0,4926
2018-08-24,4,3525,0,4809
2018-08-24,5,3317,0,5600
2018-08-24,6,2734,217,6319
2018-08-24,7,2297,2893,6174
2018-08-24,8,1957,6663,5103
2018-08-24,9,1614,8495,5074
2018-08-24,10,1280,9117,5331
2018-08-24,11,1145,9485,5664
2018-08-24,12,1323,9398,6160
2018-08-24,13,1714,9164,6952
2018-08-24,14,2280,9118,7807
2018-08-24,15,2857,8535,8615
2018-08-24,16,3223,7631,9355
2018-08-24,17,3479,5784,10334
2018-08-24,18,3554,2053,11809
2018-08-24,19,3723,87,12109
2018-08-24,20,3555,0,12327
2018-08-24,21,3247,0,11505
2018-08-24,22,2968,0,10381
2018-08-24,23,2879,0,8872
2018-08-25,0,2637,0,6983
2018-08-25,1,2497,0,6040
2018-08-25,2,2400,0,6156
2018-08-25,3,2236,0,4932
2018-08-25,4,2022,0,4982
2018-08-25,5,1648,0,5459
2018-08-25,6,1565,197,5323
2018-08-25,7,1364,2747,4543
2018-08-25,8,1115,6255,3780
2018-08-25,9,827,7894,3451
2018-08-25,10,583,8469,3529
2018-08-25,11,547,9045,3912
2018-08-25,12,668,9641,4634
2018-08-25,13,994,9551,5381
2018-08-25,14,1313,9205,6064
2018-08-25,15,1812,8571,7407
2018-08-25,16,2198,7586,8379
2018-08-25,17,2594,5615,9642
2018-08-25,18,2946,2059,11159
2018-08-25,19,3432,85,11491
2018-08-25,20,3613,0,10737
2018-08-25,21,3501,0,10039
2018-08-25,22,3457,0,9244
2018-08-25,23,3411,0,7785
2018-08-26,0,3410,0,6522
2018-08-26,1,3562,0,5614
2018-08-26,2,3467,0,5800
2018-08-26,3,3425,0,4496
2018-08-26,4,3234,0,4407
2018-08-26,5,2997,0,4535
2018-08-26,6,2827,192,4504
2018-08-26,7,2623,2849,3397
2018-08-26,8,2320,6742,2723
2018-08-26,9,2108,8617,2592
2018-08-26,10,2081,9411,2475
2018-08-26,11,2203,9742,2780
2018-08-26,12,2542,9720,3259
2018-08-26,13,2932,9682,3636
2018-08-26,14,3274,9585,4566
2018-08-26,15,3626,9173,5123
2018-08-26,16,3817,8281,6453
2018-08-26,17,3709,6122,8008
2018-08-26,18,3608,2181,10086
2018-08-26,19,3542,62,11300
2018-08-26,20,3467,0,10499
2018-08-26,21,3531,0,8805
2018-08-26,22,3560,0,7708
2018-08-26,23,3957,0,5685
2018-08-27,0,3988,0,4086
2018-08-27,1,4042,0,3612
2018-08-27,2,3956,0,4550
2018-08-27,3,3856,0,3483
2018-08-27,4,3561,0,3847
2018-08-27,5,3192,0,4524
2018-08-27,6,2932,227,5214
2018-08-27,7,2720,3154,5106
2018-08-27,8,2542,7181,4621
2018-08-27,9,2448,8990,4750
2018-08-27,10,2305,9631,5024
2018-08-27,11,2615,9848,5489
2018-08-27,12,3114,9640,5946
2018-08-27,13,3451,9490,6025
2018-08-27,14,3666,8817,7105
2018-08-27,15,3686,8583,8313
2018-08-27,16,3490,8052,8405
2018-08-27,17,3433,6234,9189
2018-08-27,18,3200,2200,10718
2018-08-27,19,2904,87,11526
2018-08-27,20,2750,0,11280
2018-08-27,21,2697,0,10243
2018-08-27,22,3018,0,8776
2018-08-27,23,3428,0,7187
2018-08-28,0,3513,0,6248
2018-08-28,1,3757,0,5607
2018-08-28,2,3591,0,6413
2018-08-28,3,3272,0,5204
2018-08-28,4,3102,0,5521
2018-08-28,5,2795,0,6283
2018-08-28,6,2681,190,6580
2018-08-28,7,2504,2969,6338
2018-08-28,8,2023,6149,5670
2018-08-28,9,1867,7454,5715
2018-08-28,10,1649,8485,5965
2018-08-28,11,1550,9416,6217
2018-08-28,12,1812,9278,6831
2018-08-28,13,2234,9324,7215
2018-08-28,14,2590,9437,8051
2018-08-28,15,2915,8680,9425
2018-08-28,16,3148,7376,10134
2018-08-28,17,3447,5490,10576
2018-08-28,18,3270,1992,11973
2018-08-28,19,3300,70,12415
2018-08-28,20,3468,0,11984
2018-08-28,21,3310,0,10558
2018-08-28,22,3068,0,9729
2018-08-28,23,2921,0,8939
2018-08-29,0,2804,0,7557
2018-08-29,1,3071,0,6911
2018-08-29,2,2717,0,7664
2018-08-29,3,2711,0,6237
2018-08-29,4,2382,0,6636
2018-08-29,5,2160,0,7074
2018-08-29,6,2128,212,7067
2018-08-29,7,1512,2723,7277
2018-08-29,8,1232,6266,6776
2018-08-29,9,1162,8241,6232
2018-08-29,10,942,8627,6796
2018-08-29,11,773,9414,6895
2018-08-29,12,878,9551,7274
2018-08-29,13,1123,9315,8041
2018-08-29,14,1294,9257,9508
2018-08-29,15,1807,9022,10629
2018-08-29,16,2643,7963,10940
2018-08-29,17,3112,5436,11709
2018-08-29,18,2949,1615,13005
2018-08-29,19,2770,79,13306
2018-08-29,20,2839,0,12851
2018-08-29,21,2864,0,11700
2018-08-29,22,2745,0,10540
2018-08-29,23,2552,0,9293
2018-08-30,0,2387,0,7680
2018-08-30,1,2095,0,7281
2018-08-30,2,2190,0,7489
2018-08-30,3,2035,0,6222
2018-08-30,4,1988,0,5988
2018-08-30,5,1711,0,6521
2018-08-30,6,1351,147,7279
2018-08-30,7,1191,2581,6532
2018-08-30,8,1027,6270,5923
2018-08-30,9,853,8145,5858
2018-08-30,10,830,8977,6104
2018-08-30,11,996,9629,6530
2018-08-30,12,1552,9693,6534
2018-08-30,13,2342,9614,6504
2018-08-30,14,2698,8924,8206
2018-08-30,15,2886,8273,9385
2018-08-30,16,2939,7302,9549
2018-08-30,17,3079,5268,10467
2018-08-30,18,3532,1745,11511
2018-08-30,19,3919,123,12018
2018-08-30,20,3679,18,11968
2018-08-30,21,3816,0,10886
2018-08-30,22,4299,0,8210
2018-08-30,23,4294,0,6415
2018-08-31,0,4269,0,5431
2018-08-31,1,4027,0,5352
2018-08-31,2,3512,0,6020
2018-08-31,3,3297,0,5008
2018-08-31,4,3213,0,5224
2018-08-31,5,2965,0,5382
2018-08-31,6,2967,164,5788
2018-08-31,7,2814,2871,5253
2018-08-31,8,2894,7087,4260
2018-08-31,9,2687,8787,4419
2018-08-31,10,2180,9478,4928
2018-08-31,11,2243,9745,5245
2018-08-31,12,2228,9763,5672
2018-08-31,13,2538,9755,6264
2018-08-31,14,3130,9659,7218
2018-08-31,15,3446,9298,8135
2018-08-31,16,4018,8336,9375
2018-08-31,17,4255,6159,10080
2018-08-31,18,4256,2008,10825
2018-08-31,19,3977,70,11480
2018-08-31,20,3937,0,10950
2018-08-31,21,3522,0,10166
2018-08-31,22,3273,0,9402
2018-08-31,23,3599,0,7499
2018-09-01,0,4101,0,6044
2018-09-01,1,4317,0,4821
2018-09-01,2,4324,0,5425
2018-09-01,3,4132,0,4247
2018-09-01,4,3973,0,4425
2018-09-01,5,3529,0,4695
2018-09-01,6,3509,172,4502
2018-09-01,7,3345,2782,3789
2018-09-01,8,2609,6730,3801
2018-09-01,9,1746,8607,3723
2018-09-01,10,1522,9400,3523
2018-09-01,11,1124,9616,3901
2018-09-01,12,900,9566,4229
2018-09-01,13,958,9594,4926
2018-09-01,14,1714,9439,5868
2018-09-01,15,2741,9083,6475
2018-09-01,16,3317,8103,7399
2018-09-01,17,3705,5872,8455
2018-09-01,18,3789,1819,10191
2018-09-01,19,3961,78,10444
2018-09-01,20,4014,0,9572
2018-09-01,21,4116,0,8670
2018-09-01,22,3988,0,8337
2018-09-01,23,3775,0,7367
2018-09-02,0,3430,0,6336
2018-09-02,1,3065,0,5487
2018-09-02,2,2542,0,5680
2018-09-02,3,1984,0,4796
2018-09-02,4,1671,0,4778
2018-09-02,5,1553,0,4932
2018-09-02,6,1201,159,4818
2018-09-02,7,901,2758,4338
2018-09-02,8,579,6690,3772
2018-09-02,9,432,8543,3972
2018-09-02,10,437,9282,3797
2018-09-02,11,458,9551,4034
2018-09-02,12,437,9498,4407
2018-09-02,13,426,9480,4838
2018-09-02,14,374,9418,6207
2018-09-02,15,504,8985,7543
2018-09-02,16,672,8129,8600
2018-09-02,17,954,5572,9051
2018-09-02,18,1615,1611,10712
2018-09-02,19,2655,25,10611
2018-09-02,20,3236,0,9600
2018-09-02,21,2782,0,9411
2018-09-02,22,2537,0,9431
2018-09-02,23,2641,0,8530
2018-09-03,0,2644,0,6999
2018-09-03,1,2397,0,6249
2018-09-03,2,2179,0,6693
2018-09-03,3,1948,0,5464
2018-09-03,4,1497,0,5760
2018-09-03,5,1206,0,6083
2018-09-03,6,975,124,6330
2018-09-03,7,804,2604,5725
2018-09-03,8,771,6532,4544
2018-09-03,9,658,8462,4499
2018-09-03,10,580,9238,4433
2018-09-03,11,647,9556,4677
2018-09-03,12,702,9568,5142
2018-09-03,13,765,9522,6673
2018-09-03,14,792,8978,8672
2018-09-03,15,934,8600,9521
2018-09-03,16,1026,7636,10263
2018-09-03,17,1212,5550,10637
2018-09-03,18,1957,1603,11766
2018-09-03,19,2562,28,12067
2018-09-03,20,2699,0,11358
2018-09-03,21,2503,0,10318
2018-09-03,22,2403,0,9935
2018-09-03,23,2215,0,8697
2018-09-04,0,2283,0,7251
2018-09-04,1,1884,0,7146
2018-09-04,2,1800,0,7756
2018-09-04,3,1672,0,6583
2018-09-04,4,1516,0,6914
2018-09-04,5,1346,0,8176
2018-09-04,6,1186,103,8820
2018-09-04,7,995,2461,9497
2018-09-04,8,818,6268,8719
2018-09-04,9,688,8031,8709
2018-09-04,10,627,8982,8863
2018-09-04,11,543,9258,9408
2018-09-04,12,511,9420,9444
2018-09-04,13,543,9207,10797
2018-09-04,14,613,9106,11877
2018-09-04,15,713,8867,12340
2018-09-04,16,632,7845,13346
2018-09-04,17,708,5404,14560
2018-09-04,18,1309,1510,15783
2018-09-04,19,1367,7,16046
2018-09-04,20,1515,0,15299
2018-09-04,21,1720,0,13720
2018-09-04,22,1908,0,11950
2018-09-04,23,1708,0,10836
2018-09-05,0,1401,0,10368
2018-09-05,1,1347,0,10084
2018-09-05,2,1301,0,10545
2018-09-05,3,1140,0,9534
2018-09-05,4,1000,0,9760
2018-09-05,5,1126,0,9971
2018-09-05,6,1122,97,10129
2018-09-05,7,1082,2389,10271
2018-09-05,8,882,5949,9503
2018-09-05,9,786,7880,8986
2018-09-05,10,923,8593,8906
2018-09-05,11,1013,9192,9367
2018-09-05,12,1136,9270,9658
2018-09-05,13,1260,9220,10415
2018-09-05,14,1339,8787,11872
2018-09-05,15,1401,8572,12601
2018-09-05,16,1417,7832,13284
2018-09-05,17,1517,5391,14100
2018-09-05,18,2016,1525,15142
2018-09-05,19,2887,13,14990
2018-09-05,20,2948,0,13698
2018-09-05,21,2883,0,12238
2018-09-05,22,2792,0,11111
2018-09-05,23,2607,0,10490
2018-09-06,0,2565,0,9719
2018-09-06,1,2579,0,8702
2018-09-06,2,2484,0,9081
2018-09-06,3,2187,0,8112
2018-09-06,4,2061,0,8262
2018-09-06,5,1921,0,8860
2018-09-06,6,1617,102,9081
2018-09-06,7,1337,2495,9063
2018-09-06,8,863,6588,7777
2018-09-06,9,573,8533,7644
2018-09-06,10,423,9213,7714
2018-09-06,11,389,9330,8266
2018-09-06,12,527,9482,8886
2018-09-06,13,567,9430,10105
2018-09-06,14,560,9367,11193
2018-09-06,15,584,8899,11774
2018-09-06,16,870,8017,13173
2018-09-06,17,1331,5431,14274
2018-09-06,18,1563,1377,15757
2018-09-06,19,2129,0,15656
2018-09-06,20,2375,0,14253
2018-09-06,21,2468,0,12819
2018-09-06,22,2495,0,11341
2018-09-06,23,2551,0,10085
2018-09-07,0,2622,0,8806
2018-09-07,1,2438,0,8184
2018-09-07,2,2091,0,8902
2018-09-07,3,1786,0,7852
2018-09-07,4,1357,0,8008
2018-09-07,5,952,0,8867
2018-09-07,6,720,94,9313
2018-09-07,7,404,2612,9289
2018-09-07,8,202,6678,8115
2018-09-07,9,141,8361,7780
2018-09-07,10,119,8874,7599
2018-09-07,11,154,8873,8117
2018-09-07,12,158,9010,9259
2018-09-07,13,188,9233,10570
2018-09-07,14,232,9218,11887
2018-09-07,15,397,8727,13132
2018-09-07,16,651,7853,13990
2018-09-07,17,1609,5361,15135
2018-09-07,18,2077,1382,15706
2018-09-07,19,2617,0,15316
2018-09-07,20,2753,0,14138
2018-09-07,21,2696,0,12671
2018-09-07,22,2655,0,11124
2018-09-07,23,2894,0,10463
2018-09-08,0,2783,0,8704
2018-09-08,1,2833,0,7853
2018-09-08,2,2945,0,7917
2018-09-08,3,2895,0,6564
2018-09-08,4,2795,0,6259
2018-09-08,5,2439,0,6793
2018-09-08,6,2045,89,6923
2018-09-08,7,1726,2647,6364
2018-09-08,8,1432,6807,5595
2018-09-08,9,1020,8627,5415
2018-09-08,10,727,9250,5595
2018-09-08,11,567,9540,6193
2018-09-08,12,736,9556,7310
2018-09-08,13,1021,9417,8880
2018-09-08,14,1784,9412,9993
2018-09-08,15,2489,9002,10917
2018-09-08,16,2936,8070,12079
2018-09-08,17,3143,5482,13458
2018-09-08,18,3410,1413,15186
2018-09-08,19,3451,74,15025
2018-09-08,20,3554,51,13792
2018-09-08,21,3607,52,12278
2018-09-08,22,3353,25,11040
2018-09-08,23,3467,0,9336
2018-09-09,0,3389,0,8135
2018-09-09,1,3472,0,7152
2018-09-09,2,3365,0,6902
2018-09-09,3,3142,0,5477
2018-09-09,4,2847,0,5537
2018-09-09,5,2341,0,5768
2018-09-09,6,2023,81,5533
2018-09-09,7,1575,2651,4878
2018-09-09,8,1323,6901,4197
2018-09-09,9,902,8740,4429
2018-09-09,10,642,9399,4841
2018-09-09,11,641,9649,5379
2018-09-09,12,811,9636,6240
2018-09-09,13,1191,9572,7514
2018-09-09,14,1654,9468,8808
2018-09-09,15,2111,9062,9862
2018-09-09,16,2473,8084,10786
2018-09-09,17,3080,5458,12072
2018-09-09,18,3341,1326,14193
2018-09-09,19,3725,0,13924
2018-09-09,20,3963,0,12246
2018-09-09,21,4068,0,10550
2018-09-09,22,4082,0,9861
2018-09-09,23,3901,0,8506
2018-09-10,0,3332,0,7388
2018-09-10,1,3757,0,5988
2018-09-10,2,3742,0,6552
2018-09-10,3,3348,0,5593
2018-09-10,4,2963,0,5840
2018-09-10,5,2862,0,6505
2018-09-10,6,2517,62,7333
2018-09-10,7,2132,2380,7413
2018-09-10,8,1934,6597,6425
2018-09-10,9,1826,8475,6115
2018-09-10,10,1695,9126,6482
2018-09-10,11,1635,9549,7205
